,FECHA,ESTACION,TIPO_CONTAMINANTE,CANTIDAD_CONTAMINANTE,AQI,longitud,latitud,AQI_CATEGORY
10860,2024-11-28,MPA,NO2,6.916666666666667,6.5251572327044025,-98.990189,19.1769,GOOD
10861,2024-11-28,PED,NO2,34.541666666666664,32.76341605140826,-99.204136,19.325146,GOOD
10862,2024-11-28,SAC,NO2,48.583333333333336,44.72334896422263,-99.009381,19.34561,GOOD
10863,2024-11-28,SAG,NO2,38.708333333333336,36.75514424391578,-99.030324,19.532968,GOOD
10864,2024-11-28,TAH,NO2,31.0,29.276983475917024,-99.010564,19.246459,GOOD
10865,2024-11-28,TLI,NO2,41.0,39.12624389199986,-99.177173,19.602542,GOOD
10866,2024-11-28,UAX,NO2,41.0,38.79019688269073,-99.103629,19.304441,GOOD
10867,2024-11-28,UIZ,NO2,55.916666666666664,53.469257403424756,-99.07388,19.360794,GOOD
10868,2024-11-29,AJM,NO2,18.727272727272727,17.672384219554033,-99.207744,19.272161,GOOD
10869,2024-11-29,BJU,NO2,45.833333333333336,43.67987763193875,-99.159596,19.370464,GOOD
10870,2024-11-29,CAM,NO2,54.666666666666664,52.65815974916672,-99.169794,19.468404,GOOD
10871,2024-11-29,CCA,NO2,42.166666666666664,40.121240087503416,-99.176111,19.326111,GOOD
10872,2024-11-29,CHO,NO2,37.708333333333336,35.64967869838666,-98.886088,19.266948,GOOD
10873,2024-11-29,FAC,NO2,39.208333333333336,37.551698796828,-99.243524,19.482473,GOOD
10874,2024-11-29,IZT,NO2,52.791666666666664,50.1589828651457,-99.117641,19.384413,GOOD
10875,2024-11-29,MER,NO2,53.541666666666664,51.40528438610883,-99.119594,19.42461,GOOD
10876,2024-11-29,MGH,NO2,49.958333333333336,47.624145474432595,-99.20266,19.40405,GOOD
10877,2024-11-29,MPA,NO2,7.826086956521739,7.383100902378999,-98.990189,19.1769,GOOD
10878,2024-11-29,PED,NO2,38.541666666666664,36.54171793820071,-99.204136,19.325146,GOOD
10879,2024-11-29,SAC,NO2,46.333333333333336,43.58565440953669,-99.009381,19.34561,GOOD
10880,2024-11-29,SAG,NO2,34.43478260869565,32.580607768306166,-99.030324,19.532968,GOOD
10881,2024-11-29,TAH,NO2,25.666666666666668,24.21383647798742,-99.010564,19.246459,GOOD
10882,2024-11-29,TLI,NO2,41.083333333333336,39.22648345638502,-99.177173,19.602542,GOOD
10883,2024-11-29,UAX,NO2,39.791666666666664,37.87595706863549,-99.103629,19.304441,GOOD
10884,2024-11-29,UIZ,NO2,48.583333333333336,46.11414752529396,-99.07388,19.360794,GOOD
10885,2024-11-30,AJM,NO2,22.476190476190474,21.203953279424976,-99.207744,19.272161,GOOD
10886,2024-11-30,BJU,NO2,35.285714285714285,33.35761162545412,-99.159596,19.370464,GOOD
10887,2024-11-30,CAM,NO2,45.42857142857143,43.392710652759874,-99.169794,19.468404,GOOD
10888,2024-11-30,CCA,NO2,29.047619047619047,27.40341419586703,-99.176111,19.326111,GOOD
10889,2024-11-30,CHO,NO2,36.42857142857143,34.4705847884683,-98.886088,19.266948,GOOD
10890,2024-11-30,FAC,NO2,33.857142857142854,32.16072893472401,-99.243524,19.482473,GOOD
10891,2024-11-30,IZT,NO2,37.21739130434783,35.21063237864251,-99.117641,19.384413,GOOD
10892,2024-11-30,MER,NO2,41.0,38.826555724833,-99.119594,19.42461,GOOD
10893,2024-11-30,MGH,NO2,36.23809523809524,34.256084222039924,-99.20266,19.40405,GOOD
10894,2024-11-30,MPA,NO2,11.714285714285714,11.05121293800539,-98.990189,19.1769,GOOD
10895,2024-11-30,PED,NO2,31.45,29.669811320754718,-99.204136,19.325146,GOOD
10896,2024-11-30,SAC,NO2,38.23809523809524,36.418219461697724,-99.009381,19.34561,GOOD
10897,2024-11-30,SAG,NO2,28.958333333333332,27.32661676237353,-99.030324,19.532968,GOOD
10898,2024-11-30,TAH,NO2,27.476190476190474,25.92093441150045,-99.010564,19.246459,GOOD
10899,2024-11-30,TLI,NO2,31.238095238095237,29.510098050705107,-99.177173,19.602542,GOOD
10900,2024-11-30,UAX,NO2,35.125,33.136792452830186,-99.103629,19.304441,GOOD
10901,2024-11-30,UIZ,NO2,38.80952380952381,36.74846673698191,-99.07388,19.360794,GOOD
10902,2024-12-01,AJM,NO2,12.375,11.674528301886793,-99.207744,19.272161,GOOD
10903,2024-12-01,BJU,NO2,29.25,27.601773995077934,-99.159596,19.370464,GOOD
10904,2024-12-01,CAM,NO2,30.708333333333332,28.97012578616352,-99.169794,19.468404,GOOD
10905,2024-12-01,CCA,NO2,21.75,20.5188679245283,-99.176111,19.326111,GOOD
10906,2024-12-01,CHO,NO2,32.458333333333336,30.714434645884605,-98.886088,19.266948,GOOD
10907,2024-12-01,FAC,NO2,21.541666666666668,20.322327044025158,-99.243524,19.482473,GOOD
10908,2024-12-01,IZT,NO2,32.25,30.449548810500414,-99.117641,19.384413,GOOD
10909,2024-12-01,MER,NO2,35.083333333333336,33.17326360404703,-99.119594,19.42461,GOOD
10910,2024-12-01,MGH,NO2,30.0,28.324548810500414,-99.20266,19.40405,GOOD
10911,2024-12-01,MPA,NO2,8.458333333333334,7.979559748427673,-98.990189,19.1769,GOOD
10912,2024-12-01,PED,NO2,21.708333333333332,20.492070002734483,-99.204136,19.325146,GOOD
10913,2024-12-01,SAC,NO2,30.375,28.65566037735849,-99.009381,19.34561,GOOD
10914,2024-12-01,SAG,NO2,24.958333333333332,23.54559748427673,-99.030324,19.532968,GOOD
10915,2024-12-01,TAH,NO2,25.75,24.29245283018868,-99.010564,19.246459,GOOD
10916,2024-12-01,TLI,NO2,25.708333333333332,24.25314465408805,-99.177173,19.602542,GOOD
10917,2024-12-01,UAX,NO2,28.791666666666668,27.16194968553459,-99.103629,19.304441,GOOD
10918,2024-12-01,UIZ,NO2,30.75,29.00943396226415,-99.07388,19.360794,GOOD
10919,2024-12-02,AJM,NO2,21.458333333333332,20.2437106918239,-99.207744,19.272161,GOOD
10920,2024-12-02,BJU,NO2,29.458333333333332,27.790880503144653,-99.159596,19.370464,GOOD
10921,2024-12-02,CAM,NO2,36.166666666666664,34.27884878315559,-99.169794,19.468404,GOOD
10922,2024-12-02,CCA,NO2,26.3,24.84134536505332,-99.176111,19.326111,GOOD
10923,2024-12-02,CHO,NO2,31.043478260869566,29.286300246103362,-98.886088,19.266948,GOOD
10924,2024-12-02,FAC,NO2,29.416666666666668,27.90856576428767,-99.243524,19.482473,GOOD
10925,2024-12-02,IZT,NO2,32.083333333333336,30.284881733661475,-99.117641,19.384413,GOOD
10926,2024-12-02,MER,NO2,32.708333333333336,30.869428493300518,-99.119594,19.42461,GOOD
10927,2024-12-02,MGH,NO2,35.291666666666664,33.35965272080941,-99.20266,19.40405,GOOD
10928,2024-12-02,MPA,NO2,11.130434782608695,10.500410172272355,-98.990189,19.1769,GOOD
10929,2024-12-02,PED,NO2,28.458333333333332,26.865070412906757,-99.204136,19.325146,GOOD
10930,2024-12-02,SAC,NO2,29.125,27.483849466776046,-99.009381,19.34561,GOOD
10931,2024-12-02,SAG,NO2,24.041666666666668,22.680817610062892,-99.030324,19.532968,GOOD
10932,2024-12-02,TAH,NO2,28.083333333333332,26.493710691823903,-99.010564,19.246459,GOOD
10933,2024-12-02,TLI,NO2,28.583333333333332,27.06656754170085,-99.177173,19.602542,GOOD
10934,2024-12-02,UAX,NO2,29.208333333333332,27.55503144654088,-99.103629,19.304441,GOOD
10935,2024-12-02,UIZ,NO2,32.916666666666664,31.053459119496853,-99.07388,19.360794,GOOD
10936,2024-12-03,AJM,NO2,22.333333333333332,21.069182389937108,-99.207744,19.272161,GOOD
10937,2024-12-03,BJU,NO2,24.958333333333332,23.54559748427673,-99.159596,19.370464,GOOD
10938,2024-12-03,CAM,NO2,27.416666666666668,25.864779874213838,-99.169794,19.468404,GOOD
10939,2024-12-03,CCA,NO2,24.625,23.231132075471695,-99.176111,19.326111,GOOD
10940,2024-12-03,CHO,NO2,26.375,24.882075471698112,-98.886088,19.266948,GOOD
10941,2024-12-03,FAC,NO2,17.875,16.86320754716981,-99.243524,19.482473,GOOD
10942,2024-12-03,IZT,NO2,30.583333333333332,28.956077385835385,-99.117641,19.384413,GOOD
10943,2024-12-03,MER,NO2,32.541666666666664,30.712195788898004,-99.119594,19.42461,GOOD
10944,2024-12-03,MGH,NO2,26.708333333333332,25.196540880503147,-99.20266,19.40405,GOOD
10945,2024-12-03,MPA,NO2,16.416666666666668,15.4874213836478,-98.990189,19.1769,GOOD
10946,2024-12-03,PED,NO2,24.333333333333332,22.955974842767294,-99.204136,19.325146,GOOD
10947,2024-12-03,SAC,NO2,24.875,23.46698113207547,-99.009381,19.34561,GOOD
10948,2024-12-03,SAG,NO2,19.25,18.160377358490567,-99.030324,19.532968,GOOD
10949,2024-12-03,TAH,NO2,25.958333333333332,24.521807492480175,-99.010564,19.246459,GOOD
10950,2024-12-03,TLI,NO2,20.125,18.985849056603772,-99.177173,19.602542,GOOD
10951,2024-12-03,UAX,NO2,27.5,26.019175553732566,-99.103629,19.304441,GOOD
10952,2024-12-03,UIZ,NO2,30.75,29.105516817063165,-99.07388,19.360794,GOOD
10953,2024-12-04,AJM,NO2,19.833333333333332,18.71069182389937,-99.207744,19.272161,GOOD
10954,2024-12-04,BJU,NO2,38.458333333333336,36.38260527754991,-99.159596,19.370464,GOOD
10955,2024-12-04,CAM,NO2,43.083333333333336,41.02191003554827,-99.169794,19.468404,GOOD
10956,2024-12-04,CCA,NO2,33.541666666666664,31.807509570686353,-99.176111,19.326111,GOOD
10957,2024-12-04,CHO,NO2,22.833333333333332,21.540880503144653,-98.886088,19.266948,GOOD
10958,2024-12-04,FAC,NO2,32.583333333333336,30.97212537599125,-99.243524,19.482473,GOOD
10959,2024-12-04,IZT,NO2,43.869565217391305,41.63949423975461,-99.117641,19.384413,GOOD
10960,2024-12-04,MER,NO2,49.583333333333336,47.49063439978124,-99.119594,19.42461,GOOD
10961,2024-12-04,MGH,NO2,39.166666666666664,37.136775362318836,-99.20266,19.40405,GOOD
10962,2024-12-04,MPA,NO2,6.416666666666667,6.053459119496854,-98.990189,19.1769,GOOD
10963,2024-12-04,PED,NO2,31.041666666666668,29.297101449275363,-99.204136,19.325146,GOOD
10964,2024-12-04,SAC,NO2,28.916666666666668,27.297460350013676,-99.009381,19.34561,GOOD
10965,2024-12-04,SAG,NO2,26.75,25.235849056603772,-99.030324,19.532968,GOOD
10966,2024-12-04,TAH,NO2,19.25,18.160377358490567,-99.010564,19.246459,GOOD
10967,2024-12-04,TLI,NO2,31.75,29.952830188679243,-99.177173,19.602542,GOOD
10968,2024-12-04,UAX,NO2,27.583333333333332,26.039598714793545,-99.103629,19.304441,GOOD
10969,2024-12-04,UIZ,NO2,35.25,33.27702009844135,-99.07388,19.360794,GOOD
10970,2024-12-05,AJM,NO2,9.7,9.150943396226415,-99.207744,19.272161,GOOD
10971,2024-12-05,BJU,NO2,34.875,33.220365053322396,-99.159596,19.370464,GOOD
10972,2024-12-05,CAM,NO2,35.625,33.62843519278097,-99.169794,19.468404,GOOD
10973,2024-12-05,CCA,NO2,32.458333333333336,30.714434645884605,-99.176111,19.326111,GOOD
10974,2024-12-05,CHO,NO2,32.69565217391305,30.858009059457146,-98.886088,19.266948,GOOD
10975,2024-12-05,FAC,NO2,25.666666666666668,24.21383647798742,-99.243524,19.482473,GOOD
10976,2024-12-05,IZT,NO2,43.125,40.93939704675964,-99.117641,19.384413,GOOD
10977,2024-12-05,MER,NO2,47.15,44.81244872846595,-99.119594,19.42461,GOOD
10978,2024-12-05,MGH,NO2,35.166666666666664,33.17610062893082,-99.20266,19.40405,GOOD
10979,2024-12-05,MPA,NO2,12.375,11.674528301886793,-98.990189,19.1769,GOOD
10980,2024-12-05,PED,NO2,32.375,30.694011484823623,-99.204136,19.325146,GOOD
10981,2024-12-05,SAC,NO2,32.958333333333336,31.092767295597483,-99.009381,19.34561,GOOD
10982,2024-12-05,SAG,NO2,25.708333333333332,24.2859584358764,-99.030324,19.532968,GOOD
10983,2024-12-05,TAH,NO2,26.666666666666668,25.157232704402517,-99.010564,19.246459,GOOD
10984,2024-12-05,TLI,NO2,26.541666666666668,25.03930817610063,-99.177173,19.602542,GOOD
10985,2024-12-05,UAX,NO2,32.833333333333336,31.025242685261144,-99.103629,19.304441,GOOD
10986,2024-12-05,UIZ,NO2,40.916666666666664,38.7014287667487,-99.07388,19.360794,GOOD
10987,2024-12-06,BJU,NO2,34.6,32.765730106644796,-99.159596,19.370464,GOOD
10988,2024-12-06,CAM,NO2,37.666666666666664,35.65289659752334,-99.169794,19.468404,GOOD
10989,2024-12-06,CCA,NO2,29.523809523809526,27.852650494159928,-99.176111,19.326111,GOOD
10990,2024-12-06,CHO,NO2,30.80952380952381,29.065588499550763,-98.886088,19.266948,GOOD
10991,2024-12-06,FAC,NO2,23.95,22.59433962264151,-99.243524,19.482473,GOOD
10992,2024-12-06,IZT,NO2,37.391304347826086,35.480632735314046,-99.117641,19.384413,GOOD
10993,2024-12-06,MGH,NO2,37.76190476190476,35.82354779483574,-99.20266,19.40405,GOOD
10994,2024-12-06,MPA,NO2,12.333333333333334,11.635220125786164,-98.990189,19.1769,GOOD
10995,2024-12-06,PED,NO2,29.761904761904763,28.07996406109614,-99.204136,19.325146,GOOD
10996,2024-12-06,SAC,NO2,26.65,25.141509433962263,-99.009381,19.34561,GOOD
10997,2024-12-06,SAG,NO2,21.958333333333332,20.715408805031448,-99.030324,19.532968,GOOD
10998,2024-12-06,TAH,NO2,22.095238095238095,20.844564240790657,-99.010564,19.246459,GOOD
10999,2024-12-06,TLI,NO2,25.5,24.056603773584904,-99.177173,19.602542,GOOD
11000,2024-12-06,UAX,NO2,29.285714285714285,27.628032345013473,-99.103629,19.304441,GOOD
11001,2024-12-06,UIZ,NO2,35.38095238095238,33.427360443767334,-99.07388,19.360794,GOOD
11002,2024-12-07,AJM,NO2,4.909090909090909,4.631217838765009,-99.207744,19.272161,GOOD
11003,2024-12-07,BJU,NO2,25.25,23.82075471698113,-99.159596,19.370464,GOOD
11004,2024-12-07,CAM,NO2,29.916666666666668,28.22562893081761,-99.169794,19.468404,GOOD
11005,2024-12-07,CCA,NO2,21.416666666666668,20.20440251572327,-99.176111,19.326111,GOOD
11006,2024-12-07,CHO,NO2,25.458333333333332,24.017295597484278,-98.886088,19.266948,GOOD
11007,2024-12-07,CUA,NO2,20.875,19.693396226415093,-99.291705,19.365313,GOOD
11008,2024-12-07,FAC,NO2,23.416666666666668,22.091194968553456,-99.243524,19.482473,GOOD
11009,2024-12-07,IZT,NO2,28.625,27.004716981132077,-99.117641,19.384413,GOOD
11010,2024-12-07,MGH,NO2,28.125,26.53301886792453,-99.20266,19.40405,GOOD
11011,2024-12-07,MPA,NO2,10.666666666666666,10.062893081761006,-98.990189,19.1769,GOOD
11012,2024-12-07,PED,NO2,22.041666666666668,20.794025157232706,-99.204136,19.325146,GOOD
11013,2024-12-07,SAC,NO2,25.041666666666668,23.62421383647799,-99.009381,19.34561,GOOD
11014,2024-12-07,SAG,NO2,24.625,23.231132075471695,-99.030324,19.532968,GOOD
11015,2024-12-07,TAH,NO2,18.333333333333332,17.29559748427673,-99.010564,19.246459,GOOD
11016,2024-12-07,TLI,NO2,23.958333333333332,22.602201257861637,-99.177173,19.602542,GOOD
11017,2024-12-07,UAX,NO2,23.75,22.40566037735849,-99.103629,19.304441,GOOD
11018,2024-12-07,UIZ,NO2,26.166666666666668,24.68553459119497,-99.07388,19.360794,GOOD
11019,2024-12-08,AJM,NO2,17.541666666666668,16.54874213836478,-99.207744,19.272161,GOOD
11020,2024-12-08,BJU,NO2,29.041666666666668,27.420460760185946,-99.159596,19.370464,GOOD
11021,2024-12-08,CAM,NO2,35.125,33.25789581624282,-99.169794,19.468404,GOOD
11022,2024-12-08,CCA,NO2,23.75,22.40566037735849,-99.176111,19.326111,GOOD
11023,2024-12-08,CHO,NO2,22.583333333333332,21.30503144654088,-98.886088,19.266948,GOOD
11024,2024-12-08,CUA,NO2,23.25,21.933962264150946,-99.291705,19.365313,GOOD
11025,2024-12-08,FAC,NO2,31.416666666666668,29.638364779874212,-99.243524,19.482473,GOOD
11026,2024-12-08,IZT,NO2,31.333333333333332,29.620300109379272,-99.117641,19.384413,GOOD
11027,2024-12-08,MER,NO2,40.857142857142854,38.59545294738076,-99.119594,19.42461,GOOD
11028,2024-12-08,MGH,NO2,30.583333333333332,28.864711512168444,-99.20266,19.40405,GOOD
11029,2024-12-08,MPA,NO2,11.391304347826088,10.746513535684988,-98.990189,19.1769,GOOD
11030,2024-12-08,PED,NO2,24.916666666666668,23.506289308176104,-99.204136,19.325146,GOOD
11031,2024-12-08,SAC,NO2,28.0,26.42760459392945,-99.009381,19.34561,GOOD
11032,2024-12-08,SAG,NO2,25.583333333333332,24.135220125786162,-99.030324,19.532968,GOOD
11033,2024-12-08,TAH,NO2,21.916666666666668,20.67610062893082,-99.010564,19.246459,GOOD
11034,2024-12-08,TLI,NO2,28.458333333333332,26.84748427672956,-99.177173,19.602542,GOOD
11035,2024-12-08,UAX,NO2,25.583333333333332,24.135220125786162,-99.103629,19.304441,GOOD
11036,2024-12-08,UIZ,NO2,30.041666666666668,28.39431227782335,-99.07388,19.360794,GOOD
11037,2024-12-09,AJM,NO2,20.0,18.867924528301888,-99.207744,19.272161,GOOD
11038,2024-12-09,BJU,NO2,44.791666666666664,42.84401490292589,-99.159596,19.370464,GOOD
11039,2024-12-09,CAM,NO2,45.708333333333336,43.61471151216844,-99.169794,19.468404,GOOD
11040,2024-12-09,CCA,NO2,35.541666666666664,33.62831555920153,-99.176111,19.326111,GOOD
11041,2024-12-09,CHO,NO2,33.208333333333336,31.490326770576974,-98.886088,19.266948,GOOD
11042,2024-12-09,CUA,NO2,36.041666666666664,34.374111293409904,-99.291705,19.365313,GOOD
11043,2024-12-09,FAC,NO2,38.21052631578947,36.2844436768706,-99.243524,19.482473,GOOD
11044,2024-12-09,IZT,NO2,52.05,49.87844544708778,-99.117641,19.384413,GOOD
11045,2024-12-09,MER,NO2,52.833333333333336,50.14070895136317,-99.119594,19.42461,GOOD
11046,2024-12-09,MGH,NO2,45.958333333333336,43.79472586819798,-99.20266,19.40405,GOOD
11047,2024-12-09,MPA,NO2,9.130434782608695,8.613617719442166,-98.990189,19.1769,GOOD
11048,2024-12-09,PED,NO2,32.625,30.838494667760457,-99.204136,19.325146,GOOD
11049,2024-12-09,SAC,NO2,42.708333333333336,40.72089485917419,-99.009381,19.34561,GOOD
11050,2024-12-09,SAG,NO2,32.333333333333336,30.59686901832103,-99.030324,19.532968,GOOD
11051,2024-12-09,TAH,NO2,30.416666666666668,28.805920153130984,-99.010564,19.246459,GOOD
11052,2024-12-09,TLI,NO2,35.625,33.68155250205086,-99.177173,19.602542,GOOD
11053,2024-12-09,UAX,NO2,43.041666666666664,41.477320891441074,-99.103629,19.304441,GOOD
11054,2024-12-09,UIZ,NO2,48.375,46.01627386204908,-99.07388,19.360794,GOOD
11055,2024-12-10,AJM,NO2,20.25,19.10377358490566,-99.207744,19.272161,GOOD
11056,2024-12-10,BJU,NO2,45.916666666666664,43.74254853705224,-99.159596,19.370464,GOOD
11057,2024-12-10,CAM,NO2,51.958333333333336,49.73427672955975,-99.169794,19.468404,GOOD
11058,2024-12-10,CCA,NO2,37.0,35.09275020508614,-99.176111,19.326111,GOOD
11059,2024-12-10,CHO,NO2,41.608695652173914,39.48049006669758,-98.886088,19.266948,GOOD
11060,2024-12-10,CUA,NO2,27.458333333333332,25.924032677057696,-99.291705,19.365313,GOOD
11061,2024-12-10,FAC,NO2,39.59090909090909,37.60938548735924,-99.243524,19.482473,GOOD
11062,2024-12-10,IZT,NO2,51.31818181818182,48.81603773584905,-99.117641,19.384413,GOOD
11063,2024-12-10,MER,NO2,56.26315789473684,53.695134061569014,-99.119594,19.42461,GOOD
11064,2024-12-10,MGH,NO2,45.75,43.618488515176374,-99.20266,19.40405,GOOD
11065,2024-12-10,MPA,NO2,9.75,9.19811320754717,-98.990189,19.1769,GOOD
11066,2024-12-10,PED,NO2,30.3125,28.630691140278916,-99.204136,19.325146,GOOD
11067,2024-12-10,SAC,NO2,46.916666666666664,44.78782130161335,-99.009381,19.34561,GOOD
11068,2024-12-10,SAG,NO2,35.541666666666664,33.600577659283566,-99.030324,19.532968,GOOD
11069,2024-12-10,TAH,NO2,30.583333333333332,28.852201257861637,-99.010564,19.246459,GOOD
11070,2024-12-10,TLI,NO2,40.125,38.2185192780968,-99.177173,19.602542,GOOD
11071,2024-12-10,UAX,NO2,36.833333333333336,34.85194490019141,-99.103629,19.304441,GOOD
11072,2024-12-10,UIZ,NO2,51.583333333333336,49.25796417828821,-99.07388,19.360794,GOOD
11073,2024-12-11,AJM,NO2,22.083333333333332,20.833333333333332,-99.207744,19.272161,GOOD
11074,2024-12-11,BJU,NO2,18.25,17.21698113207547,-99.159596,19.370464,GOOD
11075,2024-12-11,CAM,NO2,33.916666666666664,31.99921383647799,-99.169794,19.468404,GOOD
11076,2024-12-11,CCA,NO2,24.958333333333332,23.54559748427673,-99.176111,19.326111,GOOD
11077,2024-12-11,CHO,NO2,25.375,23.938679245283016,-98.886088,19.266948,GOOD
11078,2024-12-11,CUA,NO2,21.5,20.30568088597211,-99.291705,19.365313,GOOD
11079,2024-12-11,FAC,NO2,25.458333333333332,24.017295597484278,-99.243524,19.482473,GOOD
11080,2024-12-11,IZT,NO2,27.958333333333332,26.37578616352201,-99.117641,19.384413,GOOD
11081,2024-12-11,MER,NO2,31.375,29.599056603773587,-99.119594,19.42461,GOOD
11082,2024-12-11,MGH,NO2,23.181818181818183,21.869639794168094,-99.20266,19.40405,GOOD
11083,2024-12-11,MPA,NO2,10.304347826086957,9.721082854799016,-98.990189,19.1769,GOOD
11084,2024-12-11,PED,NO2,22.916666666666668,21.61949685534591,-99.204136,19.325146,GOOD
11085,2024-12-11,SAC,NO2,23.625,22.287735849056602,-99.009381,19.34561,GOOD
11086,2024-12-11,SAG,NO2,20.708333333333332,19.53616352201258,-99.030324,19.532968,GOOD
11087,2024-12-11,TAH,NO2,20.956521739130434,19.77030352748154,-99.010564,19.246459,GOOD
11088,2024-12-11,TLI,NO2,23.0,21.69811320754717,-99.177173,19.602542,GOOD
11089,2024-12-11,UAX,NO2,21.458333333333332,20.2437106918239,-99.103629,19.304441,GOOD
11090,2024-12-11,UIZ,NO2,27.2,25.660377358490564,-99.07388,19.360794,GOOD
11091,2024-12-12,AJM,NO2,21.952380952380953,20.709793351302785,-99.207744,19.272161,GOOD
11092,2024-12-12,CAM,NO2,49.095238095238095,46.859506230712135,-99.169794,19.468404,GOOD
11093,2024-12-12,CCA,NO2,32.95238095238095,31.10144927536232,-99.176111,19.326111,GOOD
11094,2024-12-12,CHO,NO2,37.666666666666664,35.534591194968556,-98.886088,19.266948,GOOD
11095,2024-12-12,CUA,NO2,31.904761904761905,30.162232899722646,-99.291705,19.365313,GOOD
11096,2024-12-12,FAC,NO2,43.523809523809526,41.6970780108598,-99.243524,19.482473,GOOD
11097,2024-12-12,IZT,NO2,42.38095238095238,40.28245243954842,-99.117641,19.384413,GOOD
11098,2024-12-12,MER,NO2,47.57142857142857,45.32104769717567,-99.119594,19.42461,GOOD
11099,2024-12-12,MGH,NO2,41.80952380952381,39.76387749521466,-99.20266,19.40405,GOOD
11100,2024-12-12,MPA,NO2,8.777777777777779,8.280922431865827,-98.990189,19.1769,GOOD
11101,2024-12-12,PED,NO2,32.38095238095238,30.548068283917342,-99.204136,19.325146,GOOD
11102,2024-12-12,SAC,NO2,36.095238095238095,34.3034298214774,-99.009381,19.34561,GOOD
11103,2024-12-12,SAG,NO2,31.625,29.83490566037736,-99.030324,19.532968,GOOD
11104,2024-12-12,TAH,NO2,23.8,22.452830188679247,-99.010564,19.246459,GOOD
11105,2024-12-12,TLI,NO2,39.38095238095238,37.541974295870936,-99.177173,19.602542,GOOD
11106,2024-12-12,UAX,NO2,30.458333333333332,28.81513193874761,-99.103629,19.304441,GOOD
11107,2024-12-12,UIZ,NO2,42.42857142857143,40.44298605414274,-99.07388,19.360794,GOOD
11108,2024-12-13,AJM,NO2,19.666666666666668,18.553459119496853,-99.207744,19.272161,GOOD
11109,2024-12-13,CAM,NO2,45.1,42.76232567678425,-99.169794,19.468404,GOOD
11110,2024-12-13,CCA,NO2,30.666666666666668,28.930817610062892,-99.176111,19.326111,GOOD
11111,2024-12-13,CHO,NO2,40.791666666666664,38.90800177741318,-98.886088,19.266948,GOOD
11112,2024-12-13,CUA,NO2,29.583333333333332,27.989660240634397,-99.291705,19.365313,GOOD
11113,2024-12-13,FAC,NO2,31.666666666666668,29.934765518184307,-99.243524,19.482473,GOOD
11114,2024-12-13,IZT,NO2,46.625,44.471698113207545,-99.117641,19.384413,GOOD
11115,2024-12-13,MER,NO2,48.375,46.175758818703855,-99.119594,19.42461,GOOD
11116,2024-12-13,MGH,NO2,46.416666666666664,44.25249521465682,-99.20266,19.40405,GOOD
11117,2024-12-13,MPA,NO2,9.916666666666666,9.355345911949685,-98.990189,19.1769,GOOD
11118,2024-12-13,PED,NO2,28.875,27.2554347826087,-99.204136,19.325146,GOOD
11119,2024-12-13,SAC,NO2,39.833333333333336,37.81410650806672,-99.009381,19.34561,GOOD
11120,2024-12-13,SAG,NO2,33.333333333333336,31.448899371069185,-99.030324,19.532968,GOOD
11121,2024-12-13,TAH,NO2,27.916666666666668,26.336477987421386,-99.010564,19.246459,GOOD
11122,2024-12-13,TLI,NO2,40.75,38.62505127153404,-99.177173,19.602542,GOOD
11123,2024-12-13,UAX,NO2,32.208333333333336,30.385220125786162,-99.103629,19.304441,GOOD
11124,2024-12-13,UIZ,NO2,44.708333333333336,42.488224637681164,-99.07388,19.360794,GOOD
11125,2024-12-14,AJM,NO2,20.083333333333332,18.946540880503147,-99.207744,19.272161,GOOD
11126,2024-12-14,CAM,NO2,38.916666666666664,36.8731884057971,-99.169794,19.468404,GOOD
11127,2024-12-14,CCA,NO2,29.958333333333332,28.335999453103636,-99.176111,19.326111,GOOD
11128,2024-12-14,CHO,NO2,34.708333333333336,32.7437106918239,-98.886088,19.266948,GOOD
11129,2024-12-14,CUA,NO2,23.291666666666668,21.97327044025157,-99.291705,19.365313,GOOD
11130,2024-12-14,FAC,NO2,27.041666666666668,25.523516543614985,-99.243524,19.482473,GOOD
11131,2024-12-14,IZT,NO2,43.47826086956522,41.371348575097194,-99.117641,19.384413,GOOD
11132,2024-12-14,MER,NO2,46.958333333333336,44.652191003554826,-99.119594,19.42461,GOOD
11133,2024-12-14,MGH,NO2,39.333333333333336,37.50719510527755,-99.20266,19.40405,GOOD
11134,2024-12-14,MPA,NO2,9.541666666666666,9.001572327044025,-98.990189,19.1769,GOOD
11135,2024-12-14,PED,NO2,26.208333333333332,24.81077385835384,-99.204136,19.325146,GOOD
11136,2024-12-14,SAC,NO2,39.458333333333336,37.52631938747607,-99.009381,19.34561,GOOD
11137,2024-12-14,SAG,NO2,31.083333333333332,29.323899371069185,-99.030324,19.532968,GOOD
11138,2024-12-14,TAH,NO2,27.208333333333332,25.66823899371069,-99.010564,19.246459,GOOD
11139,2024-12-14,TLI,NO2,33.875,32.00794708777686,-99.177173,19.602542,GOOD
11140,2024-12-14,UAX,NO2,33.666666666666664,31.80904771670768,-99.103629,19.304441,GOOD
11141,2024-12-14,UIZ,NO2,43.5,41.28573625922888,-99.07388,19.360794,GOOD
11142,2024-12-15,AJM,NO2,15.208333333333334,14.34748427672956,-99.207744,19.272161,GOOD
11143,2024-12-15,CAM,NO2,28.875,27.24056603773585,-99.169794,19.468404,GOOD
11144,2024-12-15,CCA,NO2,22.083333333333332,20.833333333333332,-99.176111,19.326111,GOOD
